frame,x,y,xVelocity,yVelocity,thetayaw,timestamp,speed_mps,steering_percentage,accx,accy,driving_mode
112,458499.6719,4400245.35,0.001162034,0.003046977,-0.316652547,1676356878,0,-0.361702114,-0.005461613,0.00654675,1
113,458499.6723,4400245.351,0.001153473,0.003785965,-0.316645686,1676356878,0,-0.361702114,0.008606293,0.002906307,1
114,458499.6726,4400245.351,0.000698911,0.003084725,-0.316648834,1676356879,0,-0.361702114,-0.003932738,-0.015235601,1
115,458499.6728,4400245.351,0.000770213,0.003872976,-0.316652735,1676356879,0,-0.361702114,-0.002442688,0.013252028,1
116,458499.6729,4400245.351,0.000971892,0.004154174,-0.316652122,1676356879,0,-0.361702114,0.003292963,0.012860174,1
117,458499.673,4400245.352,0.000816017,0.004681635,-0.316659694,1676356879,0,-0.361702114,-0.001373505,-0.003172472,1
118,458499.673,4400245.352,-0.000288207,0.0050802,-0.316668014,1676356879,0,-0.361702114,0.001857043,0.002797581,1
119,458499.673,4400245.353,3.34E-05,0.005153926,-0.316667464,1676356879,0,-0.361702114,-0.003981987,0.01189577,1
120,458499.6735,4400245.351,-0.001171,0.002489229,-0.316458722,1676356879,0,-0.361702114,-0.002002444,-0.005388462,1
121,458499.6729,4400245.351,-0.001595698,0.002966044,-0.31646768,1676356879,0,-0.361702114,-0.002998962,0.003425112,1
122,458499.6723,4400245.351,-0.000887997,0.00262308,-0.316495502,1676356879,0,-0.361702114,0.007170465,-0.006402582,1
123,458499.6717,4400245.351,-0.000820556,0.002680009,-0.316508788,1676356879,0,-0.361702114,-0.008233079,0.015344182,1
124,458499.6711,4400245.351,-0.001555881,0.002800207,-0.316515465,1676356880,0,-0.361702114,-0.007143248,-0.00185482,1
125,458499.6708,4400245.351,-0.001675515,0.002685967,-0.316521657,1676356880,0,-0.361702114,0.005882754,0.005859653,1
126,458499.6707,4400245.351,-0.001748256,0.00295015,-0.316508886,1676356880,0,-0.361702114,-0.009964817,0.004397092,1
127,458499.6705,4400245.352,-0.002680664,0.003378059,-0.316506594,1676356880,0,-0.361702114,-0.01895043,0.009344409,1
128,458499.6701,4400245.352,-0.003261838,0.003723339,-0.31652439,1676356880,0,-0.361702114,-0.010609986,0.003159057,1
129,458499.6699,4400245.352,-0.002974545,0.003367345,-0.316519258,1676356880,0,-0.361702114,0.001451015,0.005863673,1
130,458499.6704,4400245.35,-0.003356502,-0.001697405,-0.316597359,1676356880,0,-0.361702114,-0.016425094,-0.002519112,1
131,458499.6699,4400245.349,-0.003771914,-0.001653766,-0.316607271,1676356880,0,-0.361702114,-0.010465235,0.000727226,1
132,458499.6694,4400245.348,-0.003687177,-0.001946021,-0.316614759,1676356880,0,-0.361702114,0.009642819,0.000955472,1
133,458499.6689,4400245.347,-0.004778634,-0.00176471,-0.316609615,1676356880,0,-0.361702114,-0.014056827,0.008494915,1
134,458499.6682,4400245.346,-0.005255977,-0.001752405,-0.316618658,1676356881,0,-0.361702114,-0.006062679,0.001983362,1
135,458499.6677,4400245.346,-0.005525872,-0.001404842,-0.316614344,1676356881,0,-0.361702114,-0.001213127,0.005308715,1
136,458499.6671,4400245.346,-0.006321221,-0.001343413,-0.316614242,1676356881,0,-0.361702114,0.003852642,-0.008720551,1
